order_id,user_id,order_date,discount_shown,discount_amount,order_value,net_revenue,channel
O904217,U306625,2026-03-03,True,140.0,219.99,79.99,web
O904218,U306625,2026-03-10,True,140.0,317.92,177.92,app
O904219,U306626,2026-03-18,False,0.0,227.34,227.34,app
O904220,U306627,2026-03-02,False,0.0,172.45,172.45,app
O904221,U306629,2026-03-09,False,0.0,222.65,222.65,app
O904222,U306630,2026-03-21,False,0.0,256.69,256.69,app
O904223,U306631,2026-03-07,False,0.0,146.02,146.02,app
O904224,U306636,2026-03-07,False,0.0,279.06,279.06,app
O904225,U306637,2026-03-03,False,0.0,178.26,178.26,app
O904226,U306637,2026-03-24,False,0.0,337.53,337.53,web
O904227,U306639,2026-03-30,True,140.0,232.56,92.56,app
O904228,U306642,2026-03-01,False,0.0,136.18,136.18,app
O904229,U306642,2026-03-17,False,0.0,133.32,133.32,app
O904230,U306642,2026-03-16,False,0.0,239.23,239.23,app
O904231,U306643,2026-03-17,True,140.0,282.12,142.12,app
O904232,U306645,2026-03-27,True,140.0,210.18,70.18,app
O904233,U306647,2026-03-30,True,140.0,277.73,137.73,app
O904234,U306647,2026-03-08,True,140.0,289.91,149.91,app
O904235,U306648,2026-03-17,False,0.0,265.2,265.2,app
O904236,U306650,2026-03-11,False,0.0,120.0,120.0,app
O904237,U306651,2026-03-23,False,0.0,217.27,217.27,app
O904238,U306652,2026-03-21,False,0.0,171.63,171.63,app
O904239,U306653,2026-03-19,False,0.0,128.11,128.11,app
O904240,U306654,2026-03-05,True,140.0,226.77,86.77,app
O904241,U306655,2026-03-02,False,0.0,287.0,287.0,app
O904242,U306658,2026-03-05,False,0.0,287.41,287.41,app
O904243,U306659,2026-03-05,True,140.0,243.8,103.8,app
O904244,U306660,2026-03-05,True,140.0,275.36,135.36,app
O904245,U306661,2026-03-30,False,0.0,265.0,265.0,web
O904246,U306662,2026-03-21,False,0.0,189.43,189.43,app
O904247,U306664,2026-03-06,True,140.0,245.5,105.5,app
O904248,U306671,2026-03-17,False,0.0,304.7,304.7,app
O904249,U306672,2026-03-19,False,0.0,187.23,187.23,app
O904250,U306673,2026-03-22,False,0.0,142.17,142.17,app
O904251,U306673,2026-03-16,False,0.0,-162.66,162.66,app
O904252,U306681,2026-03-23,False,0.0,152.77,152.77,app
O904253,U306683,2026-03-07,True,140.0,280.33,140.33,app
O904254,U306686,2026-03-13,True,140.0,239.81,99.81,app
O904255,U306687,2026-03-20,True,125.41,179.15,53.75,app
O904256,U306687,2026-03-25,True,110.42,157.75,47.32,app
O904257,U306689,2026-03-11,True,140.0,213.06,73.06,app
O904258,U306692,2026-03-06,False,0.0,201.25,201.25,app
O904259,U306694,2026-03-22,False,0.0,166.93,166.93,app
O904260,U306695,2026-03-20,True,105.84,151.2,45.36,app
O904261,U306695,2026-03-25,True,140.0,283.13,143.13,app
O904262,U306697,2026-03-08,True,140.0,226.44,86.44,app
O904263,U306700,2026-03-17,True,140.0,242.72,102.72,app
O904264,U306700,2026-03-27,True,109.36,156.22,46.87,app
O904265,U306702,2026-03-20,True,127.52,182.18,54.65,app
O904266,U306703,2026-03-03,False,0.0,297.56,297.56,app
O904267,U306704,2026-03-29,False,0.0,245.78,245.78,app
O904268,U306704,2026-03-24,False,0.0,285.16,285.16,app
O904269,U306705,2026-03-18,False,0.0,288.71,288.71,app
O904270,U306705,2026-03-14,False,0.0,314.89,314.89,app
O904271,U306708,2026-03-29,True,140.0,248.86,108.86,app
O904272,U306708,2026-03-05,True,69.3,99.0,29.7,app
O904273,U306709,2026-03-27,True,113.72,162.46,48.74,app
O904274,U306712,2026-03-05,False,0.0,245.9,245.9,app
O904275,U306715,2026-03-06,False,0.0,233.18,233.18,app
O904276,U306715,2026-03-23,False,0.0,374.61,374.61,app
O904277,U306716,2026-03-15,True,115.98,165.68,49.71,app
O904278,U306718,2026-03-16,False,0.0,186.01,186.01,app
O904279,U306720,2026-03-20,False,0.0,208.32,208.32,app
O904280,U306724,2026-03-06,True,138.65,198.08,59.42,app
O904281,U306724,2026-03-20,True,140.0,203.01,63.01,app
O904282,U306728,2026-03-03,True,139.18,198.83,59.65,app
O904283,U306731,2026-03-07,False,0.0,270.82,270.82,app
O904284,U306735,2026-03-06,False,0.0,263.5,263.5,app
O904285,U306736,2026-03-05,True,105.45,150.64,45.19,app
O904286,U306737,2026-03-04,True,135.29,193.27,57.98,app
O904287,U306741,2026-03-28,True,140.0,279.45,139.45,app
O904288,U306746,2026-03-13,True,115.37,164.81,49.44,app
O904289,U306748,2026-03-13,True,120.32,171.89,51.57,app
O904290,U306748,2026-03-20,True,140.0,233.74,93.74,app
O904291,U306749,2026-03-20,True,140.0,207.51,67.51,app
O904292,U306750,2026-03-26,True,109.82,156.88,47.07,app
O904293,U306752,2026-03-15,False,0.0,153.8,153.8,app
O904294,U306752,2026-03-21,False,0.0,246.35,246.35,app
O904295,U306752,2026-03-21,False,0.0,201.67,201.67,app
O904296,U306753,2026-03-25,True,134.72,192.45,57.74,app
O904297,U306758,2026-03-06,False,0.0,290.06,290.06,app
O904298,U306759,2026-03-17,False,0.0,167.12,167.12,app
O904299,U306759,2026-03-20,False,0.0,252.9,252.9,app
O904300,U306762,2026-03-17,False,0.0,203.51,203.51,app
O904301,U306763,2026-03-24,True,140.0,331.5,191.5,web
O904302,U306764,2026-03-25,True,71.31,101.87,30.56,app
O904303,U306764,2026-03-03,True,130.39,186.27,55.88,app
O904304,U306765,2026-03-30,True,140.0,204.82,64.82,web
O904305,U306768,2026-03-02,True,140.0,313.13,173.13,
O904306,U306771,2026-03-01,True,140.0,315.11,175.11,app
O904307,U306775,2026-03-27,True,100.06,142.95,42.88,app
O904308,U306776,2026-03-05,False,0.0,292.98,292.98,app
O904309,U306777,2026-03-10,True,140.0,286.67,146.67,app
O904310,U306779,2026-03-02,True,80.75,115.35,34.61,app
O904311,U306779,2026-03-21,True,123.05,175.79,52.74,app
O904312,U306780,2026-03-28,False,0.0,211.46,211.46,web
O904313,U306781,2026-03-05,True,125.15,178.79,53.64,app
O904314,U306782,2026-03-29,True,91.74,131.05,39.32,app
O904315,U306784,2026-03-25,False,0.0,281.12,281.12,app
O904316,U306785,2026-03-15,True,115.77,165.39,49.62,app
O904317,U306785,2026-03-12,True,140.0,278.78,138.78,app
O904318,U306786,2026-03-16,True,140.0,292.47,152.47,app
O904319,U306787,2026-03-05,True,120.95,172.79,51.84,web
O904320,U306787,2026-03-22,True,140.0,200.93,60.93,app
O904321,U306789,2026-03-04,True,117.31,167.59,50.28,web
O904322,U306790,2026-03-14,True,77.87,111.24,33.37,app
O904323,U306792,2026-03-22,True,140.0,222.53,82.53,app
O904324,U306792,2026-03-14,True,140.0,229.59,89.59,app
O904325,U306794,2026-03-30,True,140.0,218.94,78.94,app
O904326,U306794,2026-03-30,True,134.66,192.37,57.71,app
O904327,U306800,2026-03-03,True,125.67,179.53,53.86,app
O904328,U306802,2026-03-14,True,140.0,253.88,113.88,app
O904329,U306803,2026-03-27,False,0.0,220.62,220.62,app
O904330,U306806,2026-03-07,False,0.0,161.99,161.99,app
O904331,U306807,2026-03-13,False,0.0,179.13,179.13,app
O904332,U306808,2026-03-21,True,140.0,220.42,80.42,web
O904333,U306809,2026-03-21,False,0.0,390.08,390.08,app
O904334,U306811,2026-03-10,True,72.27,103.24,30.97,app
O904335,U306817,2026-03-29,False,0.0,130.84,130.84,app
O904336,U306820,2026-03-16,True,107.15,153.08,45.92,app
O904337,U306825,2026-03-19,True,131.21,187.44,56.23,app
O904338,U306827,2026-03-15,False,0.0,216.17,216.17,app
O904339,U306830,2026-03-04,True,140.0,284.91,144.91,app
O904340,U306832,2026-03-18,False,0.0,230.18,230.18,app
O904341,U306832,2026-03-15,False,0.0,300.37,300.37,app
O904342,U306832,2026-03-20,False,0.0,286.5,286.5,app
O904343,U306832,2026-03-17,False,0.0,313.4,313.4,app
O904344,U306835,2026-03-02,True,127.75,182.49,54.75,app
O904345,U306836,2026-03-09,True,140.0,276.2,136.2,
O904346,U306836,2026-03-14,True,89.02,127.17,38.15,app
O904347,U306836,2026-03-29,True,140.0,295.94,155.94,
O904348,U306839,2026-03-09,True,140.0,227.46,87.46,app
O904349,U306841,2026-03-11,False,0.0,209.46,209.46,app
O904350,U306841,2026-03-25,False,0.0,152.26,152.26,app
O904351,U306842,2026-03-23,True,140.0,294.51,154.51,app
O904352,U306844,2026-03-06,False,0.0,241.66,241.66,web
O904353,U306847,2026-03-15,True,140.0,291.86,151.86,app
O904354,U306848,2026-03-21,False,0.0,220.48,220.48,app
O904355,U306849,2026-03-28,False,0.0,118.44,118.44,app
O904356,U306854,2026-03-11,True,121.76,173.95,52.18,app
O904357,U306855,2026-03-03,True,140.0,284.91,144.91,app
O904358,U306856,2026-03-18,False,0.0,268.98,268.98,
O904359,U306862,2026-03-13,False,0.0,281.74,281.74,app
O904360,U306865,2026-03-14,True,140.0,251.16,111.16,web
O904361,U306866,2026-03-16,False,0.0,286.99,286.99,app
O904362,U306867,2026-03-09,True,111.89,159.84,47.95,app
O904363,U306869,2026-03-15,False,0.0,174.08,174.08,app
O904364,U306869,2026-03-24,False,0.0,233.3,233.3,app
O904365,U306871,2026-03-15,False,0.0,331.19,331.19,app
O904366,U306873,2026-03-23,True,140.0,209.65,69.65,app
O904367,U306874,2026-03-25,True,140.0,321.0,181.0,app
O904368,U306874,2026-03-10,True,140.0,205.67,65.67,app
O904369,U306874,2026-03-02,True,96.06,137.23,41.17,app
O904370,U306875,2026-03-21,True,140.0,231.23,91.23,app
O904371,U306877,2026-03-23,False,0.0,244.42,244.42,app
O904372,U306878,2026-03-23,True,140.0,284.74,144.74,app
O904373,U306878,2026-03-29,True,78.24,111.77,33.53,app
O904374,U306879,2026-03-19,False,0.0,196.3,196.3,app
O904375,U306879,2026-03-01,False,0.0,285.28,285.28,app
O904376,U306880,2026-03-21,False,0.0,283.34,283.34,app
O904377,U306880,2026-03-10,False,0.0,99.0,99.0,app
O904378,U306882,2026-03-16,False,0.0,112.68,112.68,app
O904379,U306882,2026-03-15,False,0.0,226.4,226.4,app
O904380,U306882,2026-03-27,False,0.0,301.34,301.34,app
O904381,U306884,2026-03-19,False,0.0,273.37,273.37,app
O904382,U306885,2026-03-11,False,0.0,164.52,164.52,app
O904383,U306886,2026-03-19,True,136.23,-194.61,58.38,app
O904384,U306887,2026-03-15,True,140.0,250.34,110.34,app
O904385,U306889,2026-03-16,True,117.86,168.37,50.51,app
O904386,U306890,2026-03-05,True,140.0,319.47,179.47,app
O904387,U306893,2026-03-10,True,140.0,258.92,118.92,app
O904388,U306894,2026-03-16,False,0.0,120.89,120.89,app
O904389,U306895,2026-03-17,False,0.0,99.0,99.0,
O904390,U306896,2026-03-13,False,0.0,134.34,134.34,app
O904391,U306898,2026-03-25,True,140.0,257.44,117.44,app
O904392,U306899,2026-03-30,False,0.0,241.6,241.6,app
O904393,U306900,2026-03-29,True,140.0,304.07,164.07,app
O904394,U306900,2026-03-04,True,105.71,151.01,45.3,app
O904395,U306902,2026-03-28,True,140.0,248.34,108.34,web
O904396,U306902,2026-03-16,True,109.47,156.38,46.92,app
O904397,U306903,2026-03-02,True,140.0,225.72,85.72,app
O904398,U306903,2026-03-03,True,138.7,198.15,59.44,app
O904399,U306906,2026-03-10,False,0.0,99.0,99.0,app
O904400,U306909,2026-03-05,True,136.92,195.59,58.68,app
O904401,U306911,2026-03-20,False,0.0,184.93,184.93,app
O904402,U306912,2026-03-21,True,140.0,321.23,181.23,app
O904403,U306913,2026-03-27,False,0.0,226.25,226.25,app
O904404,U306914,2026-03-19,False,0.0,157.07,157.07,app
O904405,U306915,2026-03-04,False,0.0,144.38,144.38,app
O904406,U306916,2026-03-09,False,0.0,245.99,245.99,app
O904407,U306917,2026-03-02,False,0.0,254.41,254.41,app
O904408,U306918,2026-03-11,False,0.0,186.2,186.2,app
O904409,U306919,2026-03-13,False,0.0,209.58,209.58,app
O904410,U306920,2026-03-29,False,0.0,209.6,209.6,app
O904411,U306923,2026-03-21,False,0.0,211.04,211.04,app
O904412,U306924,2026-03-19,True,97.52,139.31,41.79,app
O904413,U306929,2026-03-05,True,140.0,219.22,79.22,app
O904414,U306931,2026-03-15,True,140.0,200.88,60.88,app
O904415,U306935,2026-03-12,False,0.0,214.01,214.01,app
O904416,U306936,2026-03-29,False,0.0,241.86,241.86,app
O904417,U306936,2026-03-13,False,0.0,201.06,201.06,app
O904418,U306936,2026-03-04,False,0.0,134.49,134.49,app
O904419,U306939,2026-03-08,True,116.79,166.85,50.05,app
O904420,U306940,2026-03-23,True,140.0,254.99,114.99,app
O904421,U306941,2026-03-14,False,0.0,283.29,283.29,app
O904422,U306941,2026-03-20,False,0.0,221.04,221.04,app
O904423,U306948,2026-03-26,False,0.0,170.88,170.88,app
O904424,U306949,2026-03-04,False,0.0,242.57,242.57,app
O904425,U306952,2026-03-26,False,0.0,273.06,273.06,web
O904426,U306952,2026-03-28,False,0.0,268.03,268.03,app
O904427,U306954,2026-03-09,False,0.0,203.04,203.04,app
O904428,U306955,2026-03-30,True,132.54,189.35,56.8,app
O904429,U306955,2026-03-11,True,113.07,161.52,48.46,web
O904430,U306965,2026-03-09,True,140.0,204.53,64.53,app
O904431,U306966,2026-03-16,False,0.0,208.26,208.26,app
O904432,U306967,2026-03-01,False,0.0,330.33,330.33,
O904433,U306968,2026-03-11,False,0.0,245.45,245.45,app
O904434,U306971,2026-03-27,False,0.0,-99.0,99.0,app
O904435,U306971,2026-03-26,False,0.0,221.58,221.58,app
O904436,U306971,2026-03-03,False,0.0,233.05,233.05,app
O904437,U306975,2026-03-20,True,140.0,286.45,146.45,app
O904438,U306976,2026-03-18,False,0.0,202.9,202.9,app
O904439,U306977,2026-03-26,True,140.0,258.5,118.5,app
O904440,U306978,2026-03-12,True,140.0,256.0,116.0,app
O904441,U306980,2026-03-19,False,0.0,237.56,237.56,app
O904442,U306980,2026-03-03,False,0.0,133.87,133.87,app
O904443,U306982,2026-03-25,False,0.0,293.57,293.57,app
O904444,U306983,2026-03-30,False,0.0,217.98,217.98,app
O904445,U306983,2026-03-06,False,0.0,301.78,301.78,app
O904446,U306986,2026-03-07,True,120.91,172.73,51.82,app
O904447,U306986,2026-03-25,True,140.0,238.59,98.59,web
O904448,U306988,2026-03-29,True,140.0,277.71,137.71,app
O904449,U306988,2026-03-28,True,123.36,176.23,52.87,app
O904450,U306989,2026-03-21,False,0.0,269.78,269.78,app
O904451,U306989,2026-03-23,False,0.0,279.21,279.21,app
O904452,U306991,2026-03-29,True,140.0,263.49,123.49,app
O904453,U306992,2026-03-19,False,0.0,190.01,190.01,app
O904454,U306992,2026-03-25,False,0.0,132.08,132.08,app
O904455,U306997,2026-03-16,True,140.0,225.16,85.16,app
O904456,U306999,2026-03-05,True,135.04,192.91,57.87,app
O904457,U307000,2026-03-17,True,110.74,158.2,47.46,app
O904458,U307001,2026-03-26,True,140.0,223.35,83.35,app
O904459,U307007,2026-03-02,True,140.0,273.93,133.93,app
O904460,U307008,2026-03-07,False,0.0,166.21,166.21,app
O904461,U307008,2026-03-02,False,0.0,261.31,261.31,app
O904462,U307009,2026-03-11,True,140.0,309.49,169.49,app
O904463,U307009,2026-03-24,True,140.0,224.4,84.4,app
O904464,U307013,2026-03-23,True,110.26,157.52,47.26,app
O904465,U307014,2026-03-02,False,0.0,245.74,245.74,app
O904466,U307015,2026-03-15,True,117.29,167.56,50.27,app
O904467,U307020,2026-03-26,True,78.23,111.76,33.53,app
O904468,U307026,2026-03-10,True,100.58,143.68,43.1,app
O904469,U307027,2026-03-05,False,0.0,164.23,164.23,app
O904470,U307028,2026-03-11,True,140.0,243.03,103.03,app
O904471,U307029,2026-03-28,True,140.0,214.44,74.44,web
O904472,U307030,2026-03-26,True,140.0,239.87,99.87,app
O904473,U307033,2026-03-06,True,98.44,140.62,42.19,app
O904474,U307033,2026-03-21,True,122.31,174.73,52.42,app
O904475,U307033,2026-03-01,True,140.0,235.98,95.98,app
O904476,U307034,2026-03-19,False,0.0,125.07,125.07,app
O904477,U307034,2026-03-28,False,0.0,303.08,303.08,web
O904478,U307036,2026-03-15,True,140.0,272.65,132.65,web
O904479,U307036,2026-03-12,True,140.0,241.45,101.45,app
O904480,U307038,2026-03-21,False,0.0,182.76,182.76,app
O904481,U307039,2026-03-12,False,0.0,237.22,237.22,app
O904482,U307039,2026-03-08,False,0.0,148.27,148.27,app
O904483,U307040,2026-03-11,False,0.0,99.0,99.0,app
O904484,U307040,2026-03-17,False,0.0,213.97,213.97,app
O904485,U307043,2026-03-27,True,140.0,232.31,92.31,app
O904486,U307044,2026-03-08,True,140.0,257.29,117.29,app
O904487,U307046,2026-03-27,True,124.87,178.39,53.52,app
O904488,U307046,2026-03-20,True,140.0,270.71,130.71,app
O904489,U307046,2026-03-30,True,110.42,157.74,47.32,app
O904490,U307048,2026-03-11,True,103.79,148.27,44.48,app
O904491,U307048,2026-03-07,True,140.0,280.59,140.59,app
O904492,U307051,2026-03-06,True,140.0,272.23,132.23,app
O904493,U307059,2026-03-16,True,140.0,270.97,130.97,app
O904494,U307060,2026-03-06,False,0.0,236.15,236.15,app
O904495,U307062,2026-03-08,True,104.47,149.24,44.77,app
O904496,U307063,2026-03-13,True,140.0,305.87,165.87,app
O904497,U307064,2026-03-14,False,0.0,107.27,107.27,app
O904498,U307068,2026-03-15,False,0.0,248.4,248.4,app
O904499,U307070,2026-03-29,False,0.0,185.84,185.84,app
O904500,U307070,2026-03-16,False,0.0,238.57,238.57,app
O904501,U307071,2026-03-26,True,140.0,296.96,156.96,app
O904502,U307072,2026-03-22,True,140.0,232.35,92.35,app
O904503,U307077,2026-03-06,True,140.0,200.51,60.51,app
O904504,U307077,2026-03-22,True,140.0,246.39,106.39,app
O904505,U307079,2026-03-26,True,140.0,242.97,102.97,app
O904506,U307079,2026-03-26,True,126.38,180.54,54.16,app
O904507,U307080,2026-03-09,True,140.0,289.19,149.19,app
O904508,U307084,2026-03-28,True,140.0,261.77,121.77,app
O904509,U307087,2026-03-23,False,0.0,274.96,274.96,app
O904510,U307088,2026-03-22,True,140.0,237.93,97.93,
O904511,U307088,2026-03-19,True,100.81,144.02,43.21,app
O904512,U307089,2026-03-15,False,0.0,318.03,318.03,app
O904513,U307091,2026-03-01,True,134.33,191.89,57.57,app
O904514,U307098,2026-03-07,False,0.0,215.82,215.82,app
O904515,U307098,2026-03-03,False,0.0,135.37,135.37,app
O904516,U307098,2026-03-19,False,0.0,158.66,158.66,app
O904517,U307098,2026-03-15,False,0.0,216.33,216.33,app
O904518,U307099,2026-03-19,True,129.63,185.19,55.56,app
O904519,U307099,2026-03-05,True,108.2,154.58,46.37,app
O904520,U307100,2026-03-10,False,0.0,229.01,229.01,web
O904521,U307100,2026-03-07,False,0.0,215.65,215.65,app
O904522,U307102,2026-03-07,True,112.44,160.62,48.19,app
O904523,U307103,2026-03-28,False,0.0,152.01,152.01,app
O904524,U307103,2026-03-04,False,0.0,201.07,201.07,app
O904525,U307104,2026-03-09,False,0.0,163.29,163.29,app
O904526,U307109,2026-03-04,True,140.0,212.97,72.97,app
O904527,U307110,2026-03-02,True,140.0,371.05,231.05,app
O904528,U307111,2026-03-07,True,121.25,173.21,51.96,app
O904529,U307112,2026-03-13,False,0.0,114.15,114.15,app
O904530,U307114,2026-03-15,False,0.0,243.48,243.48,app
O904531,U307115,2026-03-23,False,0.0,229.84,229.84,app
O904532,U307115,2026-03-07,False,0.0,172.36,172.36,app
O904533,U307116,2026-03-04,True,140.0,306.76,166.76,app
O904534,U307117,2026-03-17,True,121.82,174.03,52.21,app
O904535,U307118,2026-03-01,True,140.0,210.07,70.07,app
O904536,U307118,2026-03-26,True,75.96,108.51,32.55,app
O904537,U307123,2026-03-26,True,88.46,126.37,37.91,app
O904538,U307124,2026-03-11,True,71.14,101.62,30.49,app
O904539,U307124,2026-03-18,True,100.26,143.22,42.97,web
O904540,U307127,2026-03-14,False,0.0,275.03,275.03,app
O904541,U307128,2026-03-30,True,140.0,220.95,80.95,app
O904542,U307129,2026-03-26,False,0.0,219.31,219.31,app
O904543,U307130,2026-03-01,False,0.0,277.35,277.35,app
O904544,U307132,2026-03-26,False,0.0,147.46,147.46,app
O904545,U307135,2026-03-15,True,140.0,256.66,116.66,app
O904546,U307141,2026-03-28,False,0.0,183.23,183.23,app
O904547,U307141,2026-03-20,False,0.0,248.28,248.28,web
O904548,U307146,2026-03-14,True,134.38,191.97,57.59,app
O904549,U307147,2026-03-10,False,0.0,161.68,161.68,app
O904550,U307148,2026-03-23,True,140.0,215.92,75.92,web
O904551,U307150,2026-03-03,False,0.0,203.7,203.7,app
O904552,U307151,2026-03-21,False,0.0,226.07,226.07,app
O904553,U307151,2026-03-13,False,0.0,202.81,202.81,app
O904554,U307153,2026-03-03,False,0.0,216.17,216.17,app
O904555,U307154,2026-03-01,False,0.0,247.75,247.75,app
O904556,U307155,2026-03-29,True,140.0,269.16,129.16,app
O904557,U307159,2026-03-11,False,0.0,168.1,168.1,app
O904558,U307160,2026-03-11,False,0.0,245.26,245.26,app
O904559,U307165,2026-03-15,False,0.0,280.75,280.75,app
O904560,U307167,2026-03-16,True,140.0,289.94,149.94,app
O904561,U307167,2026-03-18,True,122.24,174.62,52.39,app
O904562,U307168,2026-03-16,True,140.0,215.56,75.56,app
O904563,U307169,2026-03-11,False,0.0,199.68,199.68,web
O904564,U307171,2026-03-20,True,140.0,258.07,118.07,app
O904565,U307172,2026-03-24,True,105.73,151.04,45.31,app
O904566,U307174,2026-03-10,True,140.0,271.36,131.36,app
O904567,U307174,2026-03-08,True,138.8,198.29,59.49,app
O904568,U307175,2026-03-20,False,0.0,99.0,99.0,app
O904569,U307175,2026-03-08,False,0.0,319.55,319.55,web
O904570,U307176,2026-03-23,False,0.0,132.81,132.81,app
O904571,U307179,2026-03-22,True,140.0,203.84,63.84,app
O904572,U307180,2026-03-09,True,113.44,162.05,48.62,app
O904573,U307181,2026-03-01,False,0.0,155.91,155.91,app
O904574,U307181,2026-03-16,False,0.0,256.66,256.66,app
O904575,U307182,2026-03-15,False,0.0,108.0,108.0,app
O904576,U307183,2026-03-18,True,140.0,251.77,111.77,app
O904577,U307185,2026-03-06,True,140.0,241.29,101.29,app
O904578,U307188,2026-03-13,False,0.0,339.99,339.99,app
O904579,U307190,2026-03-30,False,0.0,200.45,200.45,app
O904580,U307192,2026-03-20,False,0.0,267.65,267.65,app
O904581,U307193,2026-03-30,True,140.0,251.57,111.57,app
O904582,U307195,2026-03-24,False,0.0,106.59,106.59,web
O904583,U307198,2026-03-18,False,0.0,256.45,256.45,app
O904584,U307200,2026-03-23,False,0.0,240.02,240.02,app
O904585,U307202,2026-03-11,False,0.0,184.88,184.88,app
O904586,U307203,2026-03-01,True,124.4,177.71,53.31,app
O904587,U307203,2026-03-05,True,140.0,314.49,174.49,app
O904588,U307204,2026-03-28,True,139.42,199.18,59.75,app
O904589,U307205,2026-03-03,False,0.0,229.96,229.96,app
O904590,U307207,2026-03-03,True,140.0,216.89,76.89,app
O904591,U307208,2026-03-05,False,0.0,214.35,214.35,app
O904592,U307210,2026-03-05,False,0.0,316.65,316.65,app
O904593,U307211,2026-03-21,False,0.0,212.45,212.45,app
O904594,U307212,2026-03-28,True,140.0,353.84,213.84,
O904595,U307213,2026-03-17,False,0.0,261.45,261.45,app
O904596,U307218,2026-03-02,True,140.0,327.05,187.05,app
O904597,U307219,2026-03-09,False,0.0,157.7,157.7,app
O904598,U307229,2026-03-20,False,0.0,164.78,164.78,
O904599,U307229,2026-03-07,False,0.0,151.35,151.35,app
O904600,U307233,2026-03-23,True,140.0,277.45,137.45,app
O904601,U307235,2026-03-28,False,0.0,290.34,290.34,web
O904602,U307236,2026-03-14,True,140.0,202.58,62.58,app
O904603,U307237,2026-03-13,False,0.0,267.43,267.43,app
O904604,U307238,2026-03-24,True,140.0,206.44,66.44,app
O904605,U307238,2026-03-14,True,99.4,142.0,42.6,app
O904606,U307239,2026-03-09,False,0.0,266.49,266.49,app
O904607,U307241,2026-03-16,False,0.0,351.36,351.36,app
O904608,U307242,2026-03-25,True,140.0,245.86,105.86,app
O904609,U307243,2026-03-27,True,77.64,110.91,33.27,app
O904610,U307245,2026-03-29,True,137.7,196.72,59.02,app
O904611,U307248,2026-03-01,False,0.0,160.06,160.06,app
O904612,U307249,2026-03-17,False,0.0,302.74,302.74,app
O904613,U307250,2026-03-03,True,111.97,159.96,47.99,
O904614,U307252,2026-03-25,False,0.0,249.93,249.93,app
O904615,U307253,2026-03-12,True,140.0,257.36,117.36,app
O904616,U307254,2026-03-08,True,124.05,177.21,53.16,app
O904617,U307256,2026-03-12,False,0.0,241.59,241.59,app
O904618,U307256,2026-03-28,False,0.0,316.67,316.67,app
O904619,U307256,2026-03-26,False,0.0,226.87,226.87,app
O904620,U307258,2026-03-17,False,0.0,175.81,175.81,app
O904621,U307258,2026-03-12,False,0.0,135.47,135.47,app
O904622,U307265,2026-03-17,False,0.0,171.04,171.04,app
O904623,U307270,2026-03-05,True,140.0,246.39,106.39,web
O904624,U307281,2026-03-24,True,132.69,189.56,56.87,app
O904625,U307281,2026-03-20,True,140.0,201.33,61.33,app
O904626,U307283,2026-03-06,True,140.0,320.41,180.41,app
O904627,U307284,2026-03-20,False,0.0,160.61,160.61,app
O904628,U307285,2026-03-20,True,140.0,209.47,69.47,app
O904629,U307285,2026-03-06,True,140.0,243.44,103.44,app
O904630,U307287,2026-03-14,True,140.0,210.84,70.84,
O904631,U307290,2026-03-06,True,140.0,279.75,139.75,app
O904632,U307293,2026-03-28,True,129.27,184.67,55.4,app
O904633,U307293,2026-03-07,True,140.0,234.29,94.29,app
O904634,U307296,2026-03-03,False,0.0,189.11,189.11,app
O904635,U307296,2026-03-04,False,0.0,240.78,240.78,app
O904636,U307298,2026-03-25,True,140.0,293.67,153.67,app
O904637,U307301,2026-03-16,True,140.0,221.2,81.2,app
O904638,U307302,2026-03-14,True,100.19,143.13,42.94,app
O904639,U307305,2026-03-11,False,0.0,99.0,99.0,app
O904640,U307306,2026-03-17,True,82.76,118.23,35.47,app
O904641,U307310,2026-03-16,True,140.0,210.47,70.47,app
O904642,U307315,2026-03-18,False,0.0,194.98,194.98,app
O904643,U307316,2026-03-28,False,0.0,312.75,312.75,app
O904644,U307317,2026-03-19,True,140.0,293.39,153.39,app
O904645,U307318,2026-03-21,False,0.0,206.63,206.63,app
O904646,U307319,2026-03-17,False,0.0,231.27,231.27,app
O904647,U307320,2026-03-26,True,77.92,111.31,33.39,app
O904648,U307324,2026-03-14,False,0.0,128.32,128.32,app
O904649,U307324,2026-03-11,False,0.0,217.77,217.77,app
O904650,U307324,2026-03-19,False,0.0,190.73,190.73,app
O904651,U307331,2026-03-27,True,140.0,256.96,116.96,app
O904652,U307332,2026-03-26,True,139.22,198.89,59.67,app
O904653,U307337,2026-03-01,False,0.0,302.79,302.79,
O904654,U307341,2026-03-12,True,121.72,173.88,52.17,app
O904655,U307342,2026-03-07,True,77.17,110.25,33.07,app
O904656,U307342,2026-03-22,True,109.07,155.81,46.74,app
O904657,U307344,2026-03-06,False,0.0,252.54,252.54,app
O904658,U307344,2026-03-24,False,0.0,179.34,179.34,app
O904659,U307344,2026-03-06,False,0.0,301.76,301.76,app
O904660,U307349,2026-03-28,False,0.0,152.26,152.26,app
O904661,U307352,2026-03-21,True,140.0,227.65,87.65,app
O904662,U307353,2026-03-29,False,0.0,201.81,201.81,app
O904663,U307354,2026-03-28,True,118.23,168.9,50.67,app
O904664,U307354,2026-03-29,True,113.2,161.71,48.51,web
O904665,U307356,2026-03-03,True,118.51,169.29,50.79,app
O904666,U307357,2026-03-01,False,0.0,252.95,252.95,app
